state,latitude,longitude,uid,stat_abr,date,mmwr_week,week,cases_total,cases_new,death_total,death_new,total_beds,total_icu,used_inpatient,used_icu,distributed_janssen,series_complete_janssen,distributed_moderna,series_complete_moderna,distributed_pfizer,series_complete_pfizer,distributed,dist_per_100k,administered,admin_per_100k,administered_dose1_recip,administered_dose1_pop_pct,series_complete_yes,series_complete_pop_pct,additional_doses,additional_doses_vax_pct,additional_doses_janssen,additional_doses_moderna,additional_doses_pfizer
Michigan,44.9435598,-86.4158049,MI202130,MI,2021-08-01,31,30,1016694,592,21206,1,167121.0,21619.0,113026.0,15901.0,651800,346827,5079900,1911088,6304890,2626665,12036590,120524,9814438,98274,5314500,53.2,4885353,48.9,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202129,MI,2021-07-25,30,29,1011488,517,21173,6,164606.0,21523.0,112563.0,16019.0,651800,343339,5025600,1903843,6237840,2606425,11915240,119309,9742695,97555,5269709,52.8,4854367,48.6,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202128,MI,2021-07-18,29,28,1007660,317,21138,4,162471.0,21654.0,112687.0,15900.0,651800,339547,4954780,1892617,6179790,2580235,11786370,118019,9638468,96512,5223413,52.3,4813144,48.2,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202127,MI,2021-07-11,28,27,1005329,208,21108,5,162670.0,21607.0,112255.0,15481.0,651800,336685,4915260,1883574,6140640,2559136,11707700,117231,9562802,95754,5194385,52.0,4780127,47.9,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202126,MI,2021-07-04,27,26,1003712,144,21067,4,161460.0,21457.0,107453.0,15089.0,651800,332248,4894320,1868406,6072690,2526686,11618810,116341,9467173,94796,5154933,51.6,4728063,47.3,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202125,MI,2021-06-27,26,25,1002410,122,21029,6,161975.0,21143.0,110857.0,15155.0,651800,327476,4862220,1847148,6070350,2475296,11584370,115996,9353273,93656,5113865,51.2,4650619,46.6,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202124,MI,2021-06-20,25,24,1001407,102,20968,11,162928.0,21274.0,112031.0,15537.0,651800,321782,4833100,1823745,6038760,2431594,11523660,115388,9239419,92516,5067296,50.7,4577805,45.8,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202123,MI,2021-06-13,24,23,1000268,131,20875,11,163697.0,21663.0,113071.0,16088.0,642500,313926,4787280,1781038,6007170,2339361,11436950,114520,9039175,90511,5001717,50.1,4434974,44.4,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202122,MI,2021-06-06,23,22,998767,183,20752,24,162497.0,21808.0,114236.0,16665.0,642500,304823,4749340,1738208,5982600,2234648,11374440,113894,8811858,88235,4923076,49.3,4278305,42.8,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202121,MI,2021-05-30,22,21,996520,261,20580,31,162231.0,21920.0,109795.0,16431.0,638100,299034,4666900,1704839,5924100,2198984,11229100,112439,8687279,86987,4866653,48.7,4203466,42.1,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202120,MI,2021-05-23,21,20,992852,509,20369,37,163095.0,22021.0,113725.0,16956.0,628300,287227,4579400,1637146,5742750,2137634,10950450,109649,8439354,84505,4750912,47.6,4062590,40.7,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202119,MI,2021-05-16,20,19,986030,901,20096,46,162488.0,22086.0,112400.0,17410.0,619600,272749,4396780,1548137,5560230,2036679,10576610,105905,8073206,80838,4575076,45.8,3858133,38.6,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202118,MI,2021-05-09,19,18,975789,1300,19718,58,163064.0,22465.0,115368.0,18142.0,598500,253182,4213080,1453768,5253690,1881205,10065270,100785,7688179,76983,4438313,44.4,3588702,35.9,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202117,MI,2021-05-02,18,17,960942,1893,19273,45,163883.0,22606.0,117119.0,18427.0,558600,238901,4029600,1374218,4912050,1679594,9500250,95128,7281555,72911,4309430,43.2,3293231,33.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202116,MI,2021-04-25,17,16,938478,2728,18810,60,164345.0,22861.0,117622.0,18664.0,520700,231693,3733700,1264970,4483830,1466585,8738230,87497,6769798,67787,4114799,41.2,2963747,29.7,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202115,MI,2021-04-18,16,15,909446,3377,18288,69,165078.0,23106.0,119156.0,18739.0,520700,229198,3390000,1114674,3962010,1252284,7872710,78831,6158414,61665,3860219,38.7,2596633,26.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202114,MI,2021-04-11,15,14,869782,4644,17822,46,166626.0,22353.0,121058.0,18409.0,482600,188456,3075400,948238,3467100,1111620,7025100,70343,5496030,55033,3491441,35.0,2248768,22.5,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202113,MI,2021-04-04,14,13,821541,4611,17478,48,164778.0,21826.0,114276.0,17031.0,244900,110580,2800000,815489,3059940,979243,6104840,61129,4848250,48546,3100736,31.0,1905400,19.1,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202112,MI,2021-03-28,13,12,777766,4238,17190,29,164835.0,21744.0,113176.0,16666.0,143900,83497,2511200,686980,2594280,845494,5249380,52563,4214787,42203,2725322,27.3,1616040,16.2,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202111,MI,2021-03-21,12,11,739460,3369,17003,26,164397.0,21718.0,111500.0,16353.0,125400,46968,2210600,583793,2207010,733708,4543010,45490,3681378,36862,2398995,24.0,1364521,13.7,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202110,MI,2021-03-14,11,10,715465,2012,16865,18,163923.0,21716.0,109079.0,16149.0,109500,16036,1962300,482228,1853670,658513,3925470,39306,3166094,31703,2053751,20.6,1156819,11.6,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202109,MI,2021-03-07,10,09,699761,1376,16755,10,164351.0,22012.0,108918.0,16031.0,106500,2873,1678600,366654,1578330,613566,3363430,33679,2716893,27205,1758766,17.6,983128,9.8,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202108,MI,2021-02-28,9,08,688580,1057,16644,20,164753.0,22352.0,108714.0,16311.0,0,0,0,0,0,0,2704700,27083,2318415,23215,1491316,14.9,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202107,MI,2021-02-21,8,07,679941,909,16507,14,163043.0,22311.0,105969.0,16100.0,0,0,0,0,0,0,2279240,22822,1933648,19362,1289261,12.9,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202106,MI,2021-02-14,7,06,671883,827,16335,32,162686.0,22339.0,104536.0,16253.0,0,0,0,0,0,0,1919975,19225,1604973,16071,1115457,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202105,MI,2021-02-07,6,05,662403,946,16109,23,164546.0,22425.0,106366.0,16743.0,0,0,0,0,0,0,1639575,16417,1251940,12536,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202104,MI,2021-01-31,5,04,653662,1000,15824,55,164390.0,22405.0,105502.0,16171.0,0,0,0,0,0,0,1362600,13644,977030,9783,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202103,MI,2021-01-24,4,03,643425,1195,15499,44,164739.0,22695.0,108082.0,16717.0,0,0,0,0,0,0,1095675,10971,695273,6962,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202102,MI,2021-01-17,3,02,630809,1470,15110,67,165600.0,22430.0,108340.0,16676.0,0,0,0,0,0,0,775450,7765,448453,4490,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202101,MI,2021-01-10,2,01,616064,1784,14635,89,166435.0,22320.0,109912.0,16813.0,0,0,0,0,0,0,664250,6651,208915,2092,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202153,MI,2021-01-03,1,53,596641,2349,14077,83,164663.0,22504.0,106110.0,16756.0,0,0,0,0,0,0,411275,4118,92145,923,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202052,MI,2020-12-27,53,52,576755,2290,13463,98,162965.0,22423.0,99387.0,16384.0,0,0,0,0,0,0,280875,2812,38251,383,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,44.9435598,-86.4158049,MI202051,MI,2020-12-20,52,51,559824,1847,12738,118,165236.0,22675.0,107372.0,17476.0,0,0,0,0,0,0,84825,849,5531,55,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202204,MD,2022-01-30,5,04,954212,1941,13465,33,42742.0,6585.0,32530.0,5028.0,597700,320630,4896220,1479257,8972670,2584650,14466590,239288,11167609,184720,5056986,83.6,4388527,72.6,2024720.0,46.1,32612.0,866879.0,1124732.0
Maryland,38.8063524,-77.2684162,MD202203,MD,2022-01-23,4,03,935624,3678,13123,54,55894.0,8215.0,42994.0,6674.0,596900,319829,4876320,1475490,8869170,2564684,14342390,237234,11042430,182650,5026210,83.1,4363933,72.2,1956511.0,44.8,31889.0,843753.0,1080440.0
Maryland,38.8063524,-77.2684162,MD202202,MD,2022-01-16,2,02,899672,7870,12734,65,62748.0,9066.0,50334.0,7602.0,595000,317005,4839120,1467281,8589420,2544539,14023540,231960,10895043,180212,4971860,82.2,4332729,71.7,1871412.0,43.2,30985.0,813941.0,1026083.0
Maryland,38.8063524,-77.2684162,MD202201,MD,2022-01-09,1,01,830940,17252,12304,54,67217.0,10642.0,59954.0,8577.0,591300,315605,4711820,1460858,8420000,2507708,13723120,226991,10651375,176182,4916390,81.3,4287970,70.9,1735826.0,40.5,29632.0,761941.0,943941.0
Maryland,38.8063524,-77.2684162,MD202152,MD,2021-12-31,52,52,712443,11890,11875,36,85339.0,10683.0,59901.0,8285.0,590900,314448,4516260,1456767,8176590,2485191,13283750,219723,10468179,173151,4872277,80.6,4260165,70.5,1618895.0,38.0,28330.0,715628.0,874641.0
Maryland,38.8063524,-77.2684162,MD202151,MD,2021-12-26,52,51,663414,5826,11710,30,86040.0,10378.0,55774.0,7708.0,589300,313724,4502860,1453898,8072400,2471833,13164560,217752,10332687,170910,4838219,80.0,4243200,70.2,1531841.0,36.1,27464.0,679036.0,825056.0
Maryland,38.8063524,-77.2684162,MD202150,MD,2021-12-19,51,50,620113,2369,11533,22,87508.0,10440.0,59326.0,7934.0,585700,312846,4499600,1450644,7911300,2451220,12996600,214973,10132887,167605,4790175,79.2,4218426,69.8,1403057.0,33.3,26140.0,625124.0,751520.0
Maryland,38.8063524,-77.2684162,MD202149,MD,2021-12-12,50,49,602732,1342,11380,9,87744.0,10556.0,60232.0,8037.0,578800,311315,4484140,1446249,7650400,2422971,12713340,210288,9914435,163992,4741834,78.4,4184202,69.2,1263611.0,30.2,23646.0,565802.0,673905.0
Maryland,38.8063524,-77.2684162,MD202148,MD,2021-12-05,49,48,593645,966,11282,18,87203.0,10413.0,60214.0,7830.0,566800,309237,4409020,1440657,7372230,2381088,12348050,204246,9668291,159921,4691850,77.6,4134618,68.4,1110146.0,26.9,20519.0,494324.0,595057.0
Maryland,38.8063524,-77.2684162,MD202147,MD,2021-11-28,48,47,584137,838,11203,12,86989.0,10365.0,56681.0,7432.0,550600,306516,4350420,1432939,7223950,2318426,12124970,200556,9329572,154318,4619856,76.4,4061450,67.2,912498.0,22.5,16031.0,398194.0,498072.0
Maryland,38.8063524,-77.2684162,MD202146,MD,2021-11-21,47,46,578019,1006,11138,4,87431.0,10378.0,57071.0,7490.0,545500,305721,4334180,1430888,7085910,2313443,11965590,197920,9145480,151273,4508545,74.6,4053597,67.0,853008.0,21.0,14966.0,368648.0,469206.0
Maryland,38.8063524,-77.2684162,MD202145,MD,2021-11-14,46,45,571625,819,11079,7,87405.0,10336.0,58193.0,7515.0,534700,303719,4284160,1425029,6891750,2299257,11710610,193702,8948051,148007,4469040,73.9,4031495,66.7,714094.0,17.7,11523.0,291749.0,410683.0
Maryland,38.8063524,-77.2684162,MD202144,MD,2021-11-07,45,44,566082,727,11009,19,87171.0,10229.0,57520.0,7366.0,518900,301458,4184800,1418835,6389910,2285543,11272910,186462,8756769,144843,4435202,73.4,4009204,66.3,579951.0,14.5,8005.0,215983.0,355865.0
Maryland,38.8063524,-77.2684162,MD202143,MD,2021-10-31,44,43,561270,636,10921,10,86408.0,10027.0,57202.0,7351.0,507000,300095,4101040,1412012,6349680,2285441,10957720,181249,8551141,141442,4414175,73.0,4000814,66.2,406068.0,10.1,2946.0,113017.0,290023.0
Maryland,38.8063524,-77.2684162,MD202142,MD,2021-10-24,43,42,556083,717,10830,11,86965.0,10222.0,57741.0,7304.0,479400,297899,3951380,1406414,6168330,2270604,10599110,175317,8379027,138595,4383458,72.5,3978145,65.8,285361.0,7.2,435.0,48318.0,236541.0
Maryland,38.8063524,-77.2684162,MD202141,MD,2021-10-17,42,41,550550,871,10737,12,86790.0,10163.0,57535.0,7283.0,470300,295930,3889840,1399598,6062400,2250385,10422540,172396,8257825,136591,4350982,72.0,3949070,65.3,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202140,MD,2021-10-10,41,40,544219,1333,10625,11,86790.0,10153.0,58247.0,7563.0,458200,294118,3845640,1393141,5931630,2230060,10235470,169302,8148186,134777,4320139,71.5,3920429,64.8,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202139,MD,2021-10-03,40,39,536249,1092,10512,12,86130.0,10275.0,57207.0,7647.0,452400,292343,3812600,1387259,5806260,2209840,10071260,166586,8033041,132872,4288372,70.9,3892478,64.4,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202138,MD,2021-09-26,39,38,527804,1114,10430,20,85434.0,10296.0,56565.0,7606.0,448300,290724,3788460,1380055,5702760,2188543,9939520,164407,7917409,130960,4256208,70.4,3862295,63.9,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202137,MD,2021-09-19,38,37,519097,1036,10314,14,85535.0,10236.0,57241.0,7627.0,440700,288922,3759340,1371730,5627880,2162309,9827920,162561,7836043,129614,4223716,69.9,3825862,63.3,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202136,MD,2021-09-12,37,36,510543,1150,10211,18,86144.0,10286.0,58145.0,7699.0,440400,286580,3711300,1361153,5507010,2136024,9658710,159762,7755071,128275,4187744,69.3,3786607,62.6,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202135,MD,2021-09-05,36,35,503034,805,10108,10,86338.0,10333.0,57570.0,7767.0,440400,284614,3677680,1350932,5394690,2112197,9512770,157348,7673841,126931,4154317,68.7,3750535,62.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202134,MD,2021-08-29,35,34,494982,1067,10024,8,87064.0,10332.0,57890.0,7805.0,440400,282448,3638900,1340215,5226930,2082277,9306230,153932,7574963,125295,4111891,68.0,3707664,61.3,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202133,MD,2021-08-22,34,33,486968,990,9965,7,86501.0,10419.0,58003.0,7587.0,440400,279820,3562160,1330595,5151870,2051295,9154430,151421,7473910,123624,4065395,67.2,3664372,60.6,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202132,MD,2021-08-15,33,32,479952,869,9911,3,86421.0,10394.0,57509.0,7535.0,440400,275089,3515680,1323427,5058630,2025315,9014710,149110,7382630,122114,4019328,66.5,3626599,60.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202131,MD,2021-08-08,32,31,473969,853,9881,6,86354.0,10199.0,56973.0,7414.0,440400,272556,3481660,1316754,4980330,2002617,8902390,147252,7304903,120828,3972500,65.7,3594624,59.5,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202130,MD,2021-08-01,31,30,469095,547,9854,5,85985.0,10261.0,56386.0,7435.0,440400,269041,3448100,1309661,4904730,1980542,8793230,145447,7219094,119409,3918398,64.8,3561789,58.9,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202129,MD,2021-07-25,30,29,465949,306,9834,3,86029.0,10229.0,56245.0,7122.0,440400,266120,3416280,1301188,4856580,1959685,8713260,144124,7143246,118155,3873895,64.1,3529415,58.4,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202128,MD,2021-07-18,29,28,464197,166,9816,2,86200.0,10258.0,56910.0,7185.0,440400,263661,3388220,1292194,4804830,1936986,8633450,142804,7071861,116974,3834066,63.4,3495123,57.8,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202127,MD,2021-07-11,28,27,463186,79,9800,1,86522.0,10452.0,57128.0,7376.0,440400,261102,3360360,1283000,4780080,1910766,8580840,141933,6999531,115777,3798617,62.8,3457004,57.2,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202126,MD,2021-07-04,27,26,462596,61,9792,2,86492.0,10495.0,54887.0,6916.0,439400,258522,3344060,1272713,4684680,1885302,8468140,140069,6931732,114656,3767992,62.3,3418555,56.5,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202125,MD,2021-06-27,26,25,462144,66,9777,3,86368.0,10401.0,55642.0,7070.0,439400,254745,3322720,1259310,4674150,1847567,8436270,139542,6840372,113145,3726764,61.6,3363499,55.6,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202124,MD,2021-06-20,25,24,461739,42,9754,2,86223.0,10455.0,55708.0,7299.0,439400,248016,3291460,1231658,4623840,1768985,8354700,138193,6659746,110157,3654815,60.5,3250388,53.8,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202123,MD,2021-06-13,24,23,461265,82,9730,2,87884.0,10523.0,56316.0,7376.0,439400,241247,3262060,1200160,4585230,1677192,8286690,137068,6468742,106998,3589400,59.4,3120198,51.6,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202122,MD,2021-06-06,23,22,460575,104,9702,6,90059.0,10408.0,56053.0,7412.0,439400,236003,3207600,1172226,4526730,1582074,8173730,135200,6279574,103869,3525198,58.3,2991805,49.5,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202121,MD,2021-05-30,22,21,459777,249,9668,10,89246.0,10243.0,54433.0,7237.0,436000,229402,3101680,1134678,4399200,1521009,7936880,131282,6112091,101098,3459030,57.2,2886485,47.7,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202120,MD,2021-05-23,21,20,458292,244,9611,9,89797.0,10380.0,56396.0,7635.0,428000,219311,3002020,1070115,4173390,1437228,7603410,125766,5844931,96679,3343619,55.3,2727931,45.1,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202119,MD,2021-05-16,20,19,456004,369,9534,3,89755.0,10406.0,56843.0,7721.0,422100,208873,2855840,1004650,3876210,1343473,7154150,118335,5562579,92009,3220987,53.3,2558169,42.3,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202118,MD,2021-05-09,19,18,453125,434,9455,13,90002.0,10532.0,57432.0,7888.0,393500,197264,2698700,925798,3555630,1207885,6647830,109960,5221259,86363,3094920,51.2,2332002,38.6,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202117,MD,2021-05-02,18,17,448989,649,9372,13,90298.0,10571.0,58544.0,7895.0,340800,185487,2524700,853519,3283020,1071496,6148520,101701,4886821,80832,2971602,49.2,2111427,34.9,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202116,MD,2021-04-25,17,16,443257,906,9263,15,90666.0,10710.0,58949.0,8079.0,311600,178847,2299000,785725,2934360,950909,5544960,91718,4525719,74859,2800331,46.3,1916292,31.7,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202115,MD,2021-04-18,16,15,436028,1169,9139,16,90335.0,10750.0,59431.0,8158.0,311600,177643,2086600,694178,2569320,806850,4967520,82166,4063087,67206,2581378,42.7,1679382,27.8,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202114,MD,2021-04-11,15,14,426730,1483,9032,22,89151.0,10915.0,59288.0,8288.0,306700,148535,1936300,607287,2232360,678853,4475360,74026,3581978,59249,2323927,38.4,1435290,23.7,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202113,MD,2021-04-04,14,13,417329,1669,8907,15,89217.0,10744.0,58159.0,8104.0,145800,92163,1723300,530921,1942200,562787,3811300,63042,3103045,51327,2045881,33.8,1186402,19.6,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202112,MD,2021-03-28,13,12,408044,1335,8797,9,89852.0,10853.0,58905.0,8063.0,83600,67823,1559000,434530,1692990,464153,3335590,55173,2648201,43803,1791217,29.6,966962,16.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202111,MD,2021-03-21,12,11,400023,1007,8705,18,90792.0,10910.0,57549.0,7993.0,78700,55451,1342600,380656,1444950,405148,2866250,47410,2287975,37845,1545134,25.6,841642,13.9,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202110,MD,2021-03-14,11,10,393441,860,8587,16,90891.0,10838.0,56847.0,8013.0,65100,47982,1200900,328250,1164150,364105,2430150,40196,1961982,32453,1316888,21.8,740659,12.3,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202109,MD,2021-03-07,10,09,387319,709,8475,17,90940.0,10890.0,56253.0,7979.0,65100,10895,1047600,273553,1003860,329112,2116560,35009,1645609,27220,1089583,18.0,613821,10.2,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202108,MD,2021-02-28,9,08,382099,827,8382,14,89676.0,10865.0,56370.0,8224.0,0,0,0,0,0,0,1837445,30393,1325977,21933,884208,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202107,MD,2021-02-21,8,07,376355,618,8233,26,88461.0,10705.0,55834.0,8190.0,0,0,0,0,0,0,1450000,23984,1087762,17992,770400,12.7,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202106,MD,2021-02-14,7,06,370983,847,8045,26,88312.0,10790.0,55212.0,8364.0,0,0,0,0,0,0,1193075,19734,850994,14076,637506,10.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202105,MD,2021-02-07,6,05,363650,1566,7812,23,88002.0,10794.0,56515.0,8550.0,0,0,0,0,0,0,1029725,17032,665025,11000,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202104,MD,2021-01-31,5,04,354473,1747,7588,36,88259.0,10889.0,55843.0,8471.0,0,0,0,0,0,0,884650,14633,505454,8361,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202103,MD,2021-01-24,4,03,341452,2145,7306,44,88464.0,11015.0,57776.0,8368.0,0,0,0,0,0,0,742175,12276,338544,5600,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202102,MD,2021-01-17,3,02,326445,2414,6980,41,87995.0,10866.0,57520.0,8593.0,0,0,0,0,0,0,563925,9328,245523,4061,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202101,MD,2021-01-10,2,01,306674,3310,6671,44,87716.0,10910.0,58081.0,8697.0,0,0,0,0,0,0,370725,6132,142459,2356,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202153,MD,2021-01-03,1,53,285319,2148,6386,44,87729.0,10926.0,56912.0,8560.0,0,0,0,0,0,0,260400,4307,63606,1052,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202052,MD,2020-12-27,53,52,267198,1758,6061,52,86763.0,10653.0,54415.0,8360.0,0,0,0,0,0,0,184250,3048,20894,346,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,38.8063524,-77.2684162,MD202051,MD,2020-12-20,52,51,250808,2054,5760,51,87297.0,10606.0,55617.0,8490.0,0,0,0,0,0,0,22425,371,3838,63,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,41.5008195,-99.680902,NE202204,NE,2022-01-30,5,04,435358,0,3666,0,34339.0,4640.0,20766.0,3540.0,149100,86674,1267960,408271,2241530,692610,3658590,189132,3004905,155340,1326691,68.6,1189059,61.5,552918.0,46.5,5418.0,217758.0,329438.0
Nebraska,41.5008195,-99.680902,NE202203,NE,2022-01-23,4,03,413056,0,3569,0,34133.0,4579.0,20467.0,3557.0,149100,86528,1260360,407587,2208660,688995,3618120,187040,2981036,154106,1321488,68.3,1184601,61.2,539034.0,45.5,5325.0,213111.0,320301.0
Nebraska,41.5008195,-99.680902,NE202202,NE,2022-01-16,2,02,383915,0,3540,0,34458.0,4687.0,20738.0,3750.0,148500,85292,1251560,405054,2172790,681148,3572850,184700,2947687,152382,1303679,67.4,1172975,60.6,518798.0,44.2,5199.0,206364.0,306945.0
Nebraska,41.5008195,-99.680902,NE202201,NE,2022-01-09,1,01,360321,0,3468,0,35893.0,4653.0,22535.0,3814.0,148200,85064,1241660,404183,2147480,676981,3537340,182864,2912992,150588,1296188,67.0,1167700,60.4,497106.0,42.6,5071.0,199377.0,292376.0
Nebraska,41.5008195,-99.680902,NE202152,NE,2021-12-31,52,52,342939,2107,3341,0,37778.0,4627.0,21796.0,3760.0,146200,84662,1172860,402485,2098570,669233,3417630,176676,2857010,147694,1284316,66.4,1157828,59.9,464203.0,40.1,4388.0,185926.0,273624.0
Nebraska,41.5008195,-99.680902,NE202151,NE,2021-12-26,52,51,332257,0,3327,0,36921.0,4630.0,20510.0,3874.0,145900,84399,1174020,401547,2060080,664031,3380000,174730,2816282,145589,1276516,66.0,1151416,59.5,438622.0,38.1,4249.0,175750.0,258379.0
