,Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus,week,uid
3293,2021-03-07,10,LTC,13602655,400200,4226800,8975655,0,0,0,0,0,7389102,0,0,0,19,1819788,5563275,6020,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,LTC202109
3294,2021-03-07,10,NM,901345,25200,433300,442845,0,42986,0,55605,238700,814029,0,811437,325950,268,361441,451376,944,38822,0,50058,86320,831233,528061,25.2,0,0.0,525684,32.4,214378,56.8,294946,14.1,0,0.0,294277,18.2,116130,30.8,265,111360,183101,220,0,0,0,0,265,111334,182458,220,165,49687,66144,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,NM202109
3295,2021-03-07,10,RP,14600,0,14600,0,0,81532,0,104682,481213,8185,0,8185,2503,0,8184,1,0,45708,0,58686,82498,8277,5147,28.7,0,0.0,5147,36.9,1386,45.7,3129,17.5,0,0.0,3129,22.4,1149,37.9,0,3118,11,0,0,0,0,0,0,3118,11,0,0,1142,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,RP202109
3296,2021-03-07,10,IL,4378835,123500,2217000,2038335,0,34556,0,44437,214309,3473676,0,3471201,1596454,40,1714089,1758278,1269,27413,0,35227,78134,3506592,2346663,18.5,0,0.0,2344772,23.8,1119589,54.8,1109268,8.8,0,0.0,1108722,11.3,479557,23.5,145,517045,591707,371,0,0,0,0,145,517022,591184,371,33,237258,242044,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,IL202109
3297,2021-03-07,10,LA,1640860,50200,813000,777660,0,35296,0,46077,221432,1180945,0,1180718,729939,770,500389,679010,776,25403,0,33155,98504,1164442,741681,16.0,0,0.0,741498,20.8,444148,59.9,420555,9.0,0,0.0,420517,11.8,272254,36.7,793,147055,272362,345,0,0,0,0,793,147051,272329,344,321,102059,169799,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,LA202109
3298,2021-03-07,10,NE,712720,20300,350000,342420,0,36844,0,48872,228101,556061,0,555591,287771,951,280391,273586,1133,28746,0,38098,92099,553667,356090,18.4,0,0.0,355767,24.4,198589,63.6,195129,10.1,0,0.0,194978,13.4,86551,27.7,1025,92567,101277,260,0,0,0,0,1024,92556,101138,260,185,37190,48987,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,NE202109
3299,2021-02-28,9,SC,1339205,0,0,0,0,26010,0,33169,0,1086550,0,1085583,0,0,380046,705572,932,21103,0,26887,0,1105835,737658,14.3,0,0.0,736963,18.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,SC202108
3300,2021-02-28,9,LA,1331680,0,0,0,0,28646,0,37395,0,1056975,0,1056776,0,0,435781,620479,715,22737,0,29675,0,1041715,664121,14.3,0,0.0,663960,18.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,LA202108
3301,2021-02-28,9,GA,2881145,0,0,0,0,27136,0,35510,0,2072451,0,2071907,0,0,1168362,903897,192,19519,0,25536,0,2045213,1259837,11.9,0,0.0,1259424,15.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,GA202108
3302,2021-02-28,9,MO,1694635,0,0,0,0,27611,0,35550,0,1279404,0,1278948,0,0,472319,806932,153,20846,0,26830,0,1231254,807368,13.2,0,0.0,807044,16.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MO202108
3303,2021-02-28,9,DD2,1434935,0,0,0,0,0,0,0,0,992748,0,992477,0,0,456856,535493,399,0,0,0,0,992748,678654,0.0,0,0.0,678414,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,DD2202108
3304,2021-02-28,9,FM,30000,0,0,0,0,28946,0,37163,0,14715,0,14711,0,0,14715,0,0,14198,0,18228,0,14858,10619,10.2,0,0.0,10615,13.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,FM202108
3305,2021-02-28,9,BP2,57155,0,0,0,0,0,0,0,0,60283,0,60280,0,0,23836,36447,0,0,0,0,0,60283,36995,0.0,0,0.0,36993,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,BP2202108
3306,2021-02-28,9,AR,892660,0,0,0,0,29580,0,38516,0,649311,0,649103,0,0,312045,337203,63,21516,0,28007,0,650804,419502,13.9,0,0.0,419328,18.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,AR202108
3307,2021-02-28,9,MI,2704700,0,0,0,0,27083,0,34486,0,2318415,0,2317907,0,0,994058,1324357,0,23215,0,29554,0,2357186,1491316,14.9,0,0.0,1490960,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MI202108
3308,2021-02-28,9,SD,329300,0,0,0,0,37223,0,49329,0,278285,0,277947,0,0,143067,135205,13,31457,0,41636,0,278217,184028,20.8,0,0.0,183771,27.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,SD202108
3309,2021-02-28,9,AK,342535,0,0,0,0,46824,0,62103,0,264741,0,263445,0,0,122267,142420,54,36189,0,47763,0,264933,166735,22.8,0,0.0,165852,30.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,AK202108
3310,2021-02-28,9,OH,3301865,0,0,0,0,28247,0,36240,0,2599806,0,2598663,0,0,1384582,1213669,1555,22241,0,28522,0,2591610,1686825,14.4,0,0.0,1686077,18.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,OH202108
3311,2021-02-28,9,OR,1241415,0,0,0,0,29433,0,37044,0,994403,0,993091,0,0,475523,518084,796,23577,0,29634,0,990246,632080,15.0,0,0.0,631270,18.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,OR202108
3312,2021-02-28,9,IL,3575135,0,0,0,0,28213,0,36281,0,2824209,0,2822361,0,0,1377185,1446004,1020,22287,0,28642,0,2854157,2004662,15.8,0,0.0,2003192,20.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,IL202108
3313,2021-02-28,9,ND,246570,0,0,0,0,32356,0,42374,0,234209,0,233969,0,0,117317,116892,0,30734,0,40208,0,226998,147054,19.3,0,0.0,146879,25.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,ND202108
3314,2021-02-28,9,MH,21000,0,0,0,0,35951,0,46157,0,11197,0,11189,0,0,11197,0,0,19169,0,24610,0,11208,8819,15.1,0,0.0,8810,19.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MH202108
3315,2021-02-28,9,MN,1599790,0,0,0,0,28367,0,36891,0,1393985,0,1393248,0,0,607020,786825,140,24718,0,32129,0,1402565,941537,16.7,0,0.0,941021,21.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MN202108
3316,2021-02-28,9,VI,36080,0,0,0,0,34467,0,44252,0,19369,0,19357,0,0,9586,9783,0,18503,0,23756,0,19033,12681,12.1,0,0.0,12671,15.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,VI202108
3317,2021-02-28,9,AZ,2148015,0,0,0,0,29511,0,38096,0,1792447,0,1790120,0,0,793364,998713,370,24626,0,31748,0,1753312,1220706,16.8,0,0.0,1219024,21.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,AZ202108
3318,2021-02-28,9,GU,51300,0,0,0,0,30947,0,39732,0,55213,0,55196,0,0,26046,29167,0,33307,0,42763,0,55200,34485,20.8,0,0.0,34475,26.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,GU202108
3319,2021-02-28,9,MT,341645,0,0,0,0,31966,0,40663,0,281422,0,281160,0,0,160107,121244,71,26331,0,33464,0,282450,188782,17.7,0,0.0,188571,22.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MT202108
3320,2021-02-28,9,NJ,2508320,0,0,0,0,28240,0,36124,0,2065666,0,2063664,0,0,1119628,945563,475,23256,0,29720,0,2158103,1423424,16.0,0,0.0,1421892,20.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,NJ202108
3321,2021-02-28,9,KS,867585,0,0,0,0,29780,0,39203,0,609765,0,609272,0,0,347222,262485,58,20930,0,27531,0,644232,430237,14.8,0,0.0,429900,19.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,KS202108
3322,2021-02-28,9,MA,2091730,0,0,0,0,30348,0,37759,0,1735916,0,1734814,0,0,850688,885201,27,25186,0,31316,0,1721336,1220455,17.7,0,0.0,1219632,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MA202108
3323,2021-02-28,9,MS,869955,0,0,0,0,29231,0,38197,0,619251,0,619141,0,0,346333,272673,245,20807,0,27184,0,625963,413930,13.9,0,0.0,413847,18.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MS202108
3324,2021-02-28,9,RI,308415,0,0,0,0,29113,0,36078,0,256755,0,256636,0,0,144291,112464,0,24237,0,30021,0,257398,183254,17.3,0,0.0,183173,21.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,RI202108
3325,2021-02-28,9,VT,206910,0,0,0,0,33159,0,40572,0,162558,0,162435,0,0,87451,74963,144,26051,0,31851,0,159000,104583,16.8,0,0.0,104494,20.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,VT202108
3326,2021-02-28,9,ID,485195,0,0,0,0,27150,0,36239,0,392370,0,392364,0,0,209784,182449,137,21956,0,29306,0,396890,256810,14.4,0,0.0,256801,19.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,ID202108
3327,2021-02-28,9,AS,29450,0,0,0,0,52883,0,67896,0,20338,0,20071,0,0,4639,15699,0,36521,0,46889,0,20459,12355,22.2,0,0.0,12173,28.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,AS202108
3328,2021-02-28,9,NM,738705,0,0,0,0,35230,0,45571,0,705538,0,703855,0,0,305639,399187,712,33648,0,43421,0,720464,467493,22.3,0,0.0,465818,28.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,NM202108
3329,2021-02-28,9,WY,195855,0,0,0,0,33841,0,44010,0,156397,0,156344,0,0,82842,73515,40,27023,0,35132,0,154787,99849,17.3,0,0.0,99809,22.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,WY202108
3330,2021-02-28,9,IA,901745,0,0,0,0,28581,0,37136,0,713054,0,712511,0,0,416168,296767,119,22600,0,29343,0,719811,534690,16.9,0,0.0,534292,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,IA202108
3331,2021-02-28,9,MD,1837445,0,0,0,0,30393,0,39003,0,1325977,0,1325536,0,0,664465,660717,795,21933,0,28137,0,1374655,884208,14.6,0,0.0,883873,18.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,MD202108
3332,2021-02-28,9,VA2,2597405,0,0,0,0,0,0,0,0,2303674,0,2303655,0,0,1228373,1075301,0,0,0,0,0,2303674,1497145,0.0,0,0.0,1497131,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,VA2202108
3333,2021-02-28,9,HI,497760,0,0,0,0,35156,0,44602,0,382798,0,382589,0,0,120002,169036,93760,27036,0,34282,0,385277,248020,17.5,0,0.0,247871,22.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,HI202108
3334,2021-02-28,9,TX,7615175,0,0,0,0,26263,0,35262,0,5566612,0,5548777,0,0,2824842,2741626,144,19198,0,25693,0,5342250,3533100,12.2,0,0.0,3521373,16.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,TX202108
3335,2021-02-28,9,UT,820950,0,0,0,0,25607,0,36089,0,688505,0,687934,0,0,329567,358938,0,21476,0,30242,0,687737,391851,12.2,0,0.0,391467,17.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,UT202108
3336,2021-02-28,9,AL,1402280,0,0,0,0,28599,0,36758,0,942502,0,942261,0,0,501080,441422,0,19222,0,24700,0,965129,649745,13.3,0,0.0,649521,17.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,AL202108
3337,2021-02-28,9,PR,1036820,0,0,0,0,32465,0,39559,0,549615,0,549457,0,0,228992,320376,247,17209,0,20964,0,551407,355184,11.1,0,0.0,355052,13.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,PR202108
3338,2021-02-28,9,ME,416090,0,0,0,0,30954,0,37986,0,332999,0,332839,0,0,172417,160562,20,24773,0,30386,0,338734,227707,16.9,0,0.0,227596,20.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,ME202108
3339,2021-02-28,9,VA,2536495,0,0,0,0,29717,0,38002,0,2086194,0,2084773,0,0,983697,1102341,156,24441,0,31234,0,2102240,1349077,15.8,0,0.0,1348001,20.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,VA202108
3340,2021-02-28,9,WV,605255,0,0,0,0,33773,0,42249,0,532295,0,531837,0,0,268325,263970,0,29702,0,37124,0,522412,317008,17.7,0,0.0,316727,22.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,WV202108
